name,ra,dec,channel,x_pos,y_pos,scale,expected_flux,flux,sigma,unit
1r1708-4009,257.19528,-40.147903,4,292.7223182560758,286.5547877967229,48.04702247672164,496.8960603413333,36.82441685878203,41.22803615566652,uJy
1r1708-4009,257.19528,-40.147903,4,292.7223182560758,289.3827877967229,48.04702247672164,496.8960603413333,33.93621723449104,38.961689544132206,uJy
1r1708-4009,257.19528,-40.147903,4,295.5503182560758,283.72678779672293,48.04702247672164,496.8960603413333,198.1317079487984,52.62745677001103,uJy
1r1708-4009,257.19528,-40.147903,4,295.5503182560758,286.5547877967229,48.04702247672164,496.8960603413333,178.0834978677265,71.95142035897808,uJy
1r1708-4009,257.19528,-40.147903,4,295.5503182560758,289.3827877967229,48.04702247672164,496.8960603413333,127.93615427510711,71.71420833415804,uJy
1r1708-4009,257.19528,-40.147903,4,298.3783182560758,283.72678779672293,48.04702247672164,496.8960603413333,233.6125392790186,97.42234792400467,uJy
1r1708-4009,257.19528,-40.147903,4,298.3783182560758,286.5547877967229,48.04702247672164,496.8960603413333,421.02231169488124,219.65426690829997,uJy
1r1708-4009,257.19528,-40.147903,4,298.3783182560758,289.3827877967229,48.04702247672164,496.8960603413333,453.8063901271796,264.123137516186,uJy
cx1714-3810,258.52393,-38.175251,1,402.2860347504391,432.33507823178337,72.85087622522501,694.1777868311128,485.8852721446194,65.85830633729057,uJy
cx1714-3810,258.52393,-38.175251,1,402.2860347504391,435.16307823178335,72.85087622522501,694.1777868311128,733.0640586824203,339.91930272619436,uJy
cx1714-3810,258.52393,-38.175251,1,402.2860347504391,437.9910782317833,72.85087622522501,694.1777868311128,1826.56058918471,326.63002871106085,uJy
cx1714-3810,258.52393,-38.175251,1,405.1140347504391,432.33507823178337,72.85087622522501,694.1777868311128,494.39073020108515,38.416302402012796,uJy
cx1714-3810,258.52393,-38.175251,1,405.1140347504391,435.16307823178335,72.85087622522501,694.1777868311128,528.0570227867319,182.49514244499488,uJy
cx1714-3810,258.52393,-38.175251,1,405.1140347504391,437.9910782317833,72.85087622522501,694.1777868311128,988.9975314121788,369.04102408521,uJy
cx1714-3810,258.52393,-38.175251,1,407.94203475043906,432.33507823178337,72.85087622522501,694.1777868311128,445.4283664807119,50.94060883793625,uJy
cx1714-3810,258.52393,-38.175251,1,407.94203475043906,435.16307823178335,72.85087622522501,694.1777868311128,473.5647734004376,47.07044913501587,uJy
cx1714-3810,258.52393,-38.175251,1,407.94203475043906,437.9910782317833,72.85087622522501,694.1777868311128,226.00785566426234,96.61066806844713,uJy
cx1714-3810,258.52393,-38.175251,1,402.2860347504391,432.33507823178337,134.19898252015133,1278.748554688892,923.6883637699206,65.51828061494925,uJy
cx1714-3810,258.52393,-38.175251,1,402.2860347504391,435.16307823178335,134.19898252015133,1278.748554688892,1187.8372069360223,339.57840417472016,uJy
cx1714-3810,258.52393,-38.175251,1,402.2860347504391,437.9910782317833,134.19898252015133,1278.748554688892,2272.959104937371,326.5179400422257,uJy
cx1714-3810,258.52393,-38.175251,1,405.1140347504391,432.33507823178337,134.19898252015133,1278.748554688892,923.7824753999944,38.117838254577,uJy
cx1714-3810,258.52393,-38.175251,1,405.1140347504391,435.16307823178335,134.19898252015133,1278.748554688892,989.4310268045404,182.35995667058538,uJy
cx1714-3810,258.52393,-38.175251,1,405.1140347504391,437.9910782317833,134.19898252015133,1278.748554688892,1445.3887740336825,369.36013791260996,uJy
cx1714-3810,258.52393,-38.175251,1,407.94203475043906,432.33507823178337,134.19898252015133,1278.748554688892,902.007703932915,51.38213113517613,uJy
cx1714-3810,258.52393,-38.175251,1,407.94203475043906,435.16307823178335,134.19898252015133,1278.748554688892,935.1471131808032,47.490426404067485,uJy
